"ID"	"Trial"	"distCorr"	"Speed"	"distWalked"	"Blick"	"bedingung"	"geschw"	"TimeVsSpeed_K_VR"	" TimeVsSpeed_L_VR"	"TimeVsSpeed_K_D"	"TimeVsSpeed_L_D"
"24"	70	35	3.5	45.0318222046	"vr"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	71	35	1.75	52.2444801331	"vr"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	72	7	3.5	6.76361322403	"vr"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	1	35	3.5	36.4594421387	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	2	7	3.5	7.58383131027	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	3	35	1.75	44.946975708	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	4	7	1.75	10.3254880905	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	5	35	3.5	42.5845603943	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	6	7	3.5	8.16671848297	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	7	7	1.75	9.21663475037	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	8	7	1.75	6.8543753624	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	9	35	3.5	30.8589324951	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	10	35	3.5	35.4091262817	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	11	7	1.75	10.3540525436	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	12	7	1.75	7.43754863739	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	13	35	1.75	44.7137870789	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	14	35	1.75	44.130317688	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	15	35	1.75	42.3513870239	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	16	35	3.5	45.6760902405	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	17	7	3.5	7.93387651443	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	18	7	1.75	8.77958774567	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	19	35	1.75	51.2472496033	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	20	35	3.5	39.7261505127	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	21	7	3.5	7.1752409935	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	22	7	1.75	9.68357181549	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	23	35	1.75	36.5761299133	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	24	35	3.5	43.4596099854	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	25	7	3.5	7.87479257584	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	26	35	1.75	25.317440033	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	27	35	1.75	42.2347183228	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	28	7	1.75	9.10023021698	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	29	35	3.5	27.5927429199	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	30	35	1.75	37.2468070984	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	31	7	3.5	6.24121379852	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	32	7	3.5	5.0165605545	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	33	7	3.5	5.83355760574	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	34	7	1.75	10.9375457764	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	35	7	3.5	6.30023479462	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	36	35	3.5	50.1097488403	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	37	35	3.5	39.1421508789	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	38	7	3.5	6.59184408188	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	39	35	1.75	35.059211731	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	40	7	1.75	9.01285457611	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	41	35	3.5	44.3339195251	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	42	7	3.5	9.3331155777	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	43	7	1.75	8.40037250519	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	44	7	1.75	7.58351564407	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	45	35	3.5	26.2507629395	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	46	35	3.5	31.7926979065	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	47	7	1.75	4.75446891785	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	48	7	1.75	5.60032653809	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	49	35	1.75	39.4636459351	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	50	35	1.75	40.3386230469	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	51	35	1.75	47.1929397583	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	52	35	3.5	41.8269233704	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	53	7	3.5	6.06700086594	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	54	7	1.75	9.85858345032	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	55	35	1.75	40.6304130554	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	56	35	3.5	50.3431129456	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	57	7	3.5	9.10041809082	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	58	7	1.75	10.1499938965	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	59	35	1.75	26.4840755463	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	60	35	3.5	35.8179664612	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	61	7	3.5	9.21656513214	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	62	35	1.75	41.1260414124	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	63	35	1.75	33.3679771423	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	64	7	1.75	6.53323888779	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	65	35	3.5	42.0012512207	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"24"	66	35	1.75	24.3840274811	"desktop"	"lang"	"langsam"	"18"	"18"	"18"	"18"
"24"	67	7	3.5	10.9669675827	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	68	7	3.5	6.4168047905	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	69	7	3.5	9.39169597626	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	70	7	1.75	7.9922413826	"desktop"	"kurz"	"langsam"	"18"	"18"	"18"	"18"
"24"	71	7	3.5	10.7922544479	"desktop"	"kurz"	"schnell"	"18"	"18"	"18"	"18"
"24"	72	35	3.5	43.9846229553	"desktop"	"lang"	"schnell"	"18"	"18"	"18"	"18"
"25"	1	35	3.5	23.2173805237	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	2	35	3.5	30.8007354736	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	3	7	3.5	4.95928001404	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	4	35	1.75	33.3675727844	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	5	7	3.5	4.3169054985	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	6	35	3.5	35.8761901855	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	7	7	1.75	6.27097797394	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	8	7	3.5	4.95836687088	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	9	7	1.75	6.79616308212	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	10	35	1.75	32.4635353088	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	11	7	1.75	6.59173202515	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	12	35	3.5	33.7177848816	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	13	7	3.5	7.35077476501	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	14	7	1.75	6.53333187103	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	15	35	3.5	42.5843849182	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	16	7	3.5	7.058344841	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	17	35	1.75	40.9801750183	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	18	35	1.75	42.0014152527	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	19	35	1.75	41.5052108765	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	20	7	1.75	6.76676893234	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	21	35	3.5	36.7508163452	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	22	35	3.5	38.7339248657	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	23	7	3.5	9.15863418579	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	24	7	3.5	6.18327522278	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	25	7	1.75	8.7212934494	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	26	35	3.5	36.343170166	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	27	35	3.5	38.0929527283	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	28	7	1.75	8.75029373169	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	29	7	1.75	7.81646585464	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	30	7	1.75	7.84635782242	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	31	7	3.5	7.23316955566	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	32	35	1.75	49.1760559082	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	33	35	1.75	36.4589767456	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	34	35	1.75	44.8302268982	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	35	7	3.5	7.93372964859	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	36	35	1.75	39.5510482788	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	37	35	3.5	29.0507564545	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	38	35	3.5	39.4936218262	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	39	7	3.5	10.7328081131	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	40	35	1.75	44.0137863159	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	41	7	3.5	6.8833770752	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	42	35	3.5	35.7000617981	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	43	7	1.75	10.4410448074	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	44	7	3.5	8.80831050873	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	45	7	1.75	8.07950401306	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	46	35	1.75	37.1885490417	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	47	7	1.75	7.61260700226	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	48	35	3.5	38.209274292	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	49	7	3.5	10.7918205261	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	50	7	1.75	7.58361434937	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	51	35	3.5	46.4345855713	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	52	7	3.5	8.63372325897	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	53	35	1.75	39.8131790161	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	54	35	1.75	38.2968902588	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	55	35	1.75	37.6552314758	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	56	7	1.75	8.57503414154	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	57	35	3.5	39.2014160156	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	58	35	3.5	39.9592552185	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	59	7	3.5	7.70034074783	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	60	7	3.5	25.6674041748	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	61	7	1.75	9.33354377747	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	62	35	3.5	45.0350494385	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	63	35	3.5	56.8768882751	"desktop"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	64	7	1.75	8.28351974487	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	65	7	1.75	6.97093677521	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	66	7	1.75	5.94996404648	"desktop"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	67	7	3.5	10.3254175186	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	68	35	1.75	31.180059433	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	69	35	1.75	44.4512748718	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	70	35	1.75	36.7516059875	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	71	7	3.5	8.98337078094	"desktop"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	72	35	1.75	34.5050392151	"desktop"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	1	7	1.75	9.81525802612	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	2	7	3.5	9.95118236542	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	3	35	1.75	36.7537345886	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	4	35	3.5	33.9356307983	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	5	7	1.75	0.388819038868	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	6	7	3.5	9.01824760437	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	7	7	3.5	8.6298160553	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	8	35	3.5	31.3699703217	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	9	7	3.5	16.0931510925	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	10	35	3.5	49.4067573547	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	11	35	3.5	42.448474884	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	12	7	1.75	7.96888589859	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	13	35	1.75	12.7112960815	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	14	7	3.5	9.52371788025	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	15	35	1.75	37.414691925	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	16	7	3.5	8.35741901398	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	17	7	1.75	6.8026766777	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	18	35	1.75	53.3521881104	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	19	7	3.5	7.891020298	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	20	7	1.75	9.2516374588	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	21	7	1.75	8.49359416962	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	22	35	1.75	45.9471321106	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	23	35	3.5	18.6586952209	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	24	35	3.5	34.8685150146	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	25	35	3.5	35.918056488	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	26	35	1.75	17.8619308472	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	27	35	3.5	37.2008094788	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	28	7	1.75	9.19345855713	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	29	7	3.5	12.8278799057	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	30	35	1.75	42.1373252869	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	31	7	1.75	10.4177656174	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	32	35	3.5	38.3681221008	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	33	35	1.75	32.2445487976	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	34	7	1.75	9.36836147308	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	35	7	3.5	9.25150299072	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	36	35	1.75	34.8490371704	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	37	7	1.75	10.1652479172	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	38	7	3.5	6.84142589569	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	39	35	1.75	27.8326282501	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	40	35	3.5	40.0776062012	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	41	7	1.75	12.9833498001	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	42	7	3.5	8.74626350403	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	43	7	3.5	8.74645423889	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	44	35	3.5	33.8582229614	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	45	7	3.5	9.79575061798	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	46	35	3.5	27.5218105316	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	47	35	3.5	38.2116241455	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	48	7	1.75	10.6704549789	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	49	35	1.75	31.0201206207	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	50	7	3.5	10.5736989975	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	51	35	1.75	33.3523750305	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	52	7	3.5	9.7959690094	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	53	7	1.75	6.86095380783	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	54	35	1.75	33.818862915	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	55	7	3.5	11.3507699966	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	56	7	1.75	9.99020957947	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	57	7	1.75	9.85411453247	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	58	35	1.75	25.7917175293	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	59	35	3.5	23.5176925659	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	60	35	3.5	29.9317741394	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	61	35	3.5	33.5080871582	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	62	35	1.75	26.063873291	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	63	35	3.5	29.6984577179	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	64	7	1.75	11.5838899612	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	65	7	3.5	9.25192260742	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	66	35	1.75	27.113489151	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	67	7	1.75	9.62088108063	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	68	35	3.5	28.9210147858	"vr"	"lang"	"schnell"	"6"	"15"	"6"	"16"
"25"	69	35	1.75	38.3670082092	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"25"	70	7	1.75	10.651049614	"vr"	"kurz"	"langsam"	"6"	"15"	"6"	"16"
"25"	71	7	3.5	11.195145607	"vr"	"kurz"	"schnell"	"6"	"15"	"6"	"16"
"25"	72	35	1.75	38.9306144714	"vr"	"lang"	"langsam"	"6"	"15"	"6"	"16"
"26"	1	7	3.5	7.8521490097	"vr"	"kurz"	"schnell"	"2"	"10"	"1"	"10"
"26"	2	35	3.5	31.5254421234	"vr"	"lang"	"schnell"	"2"	"10"	"1"	"10"
"26"	3	35	3.5	25.3836727142	"vr"	"lang"	"schnell"	"2"	"10"	"1"	"10"
"26"	4	7	3.5	6.49155378342	"vr"	"kurz"	"schnell"	"2"	"10"	"1"	"10"
"26"	5	7	1.75	7.71612691879	"vr"	"kurz"	"langsam"	"2"	"10"	"1"	"10"
"26"	6	35	1.75	42.759098053	"vr"	"lang"	"langsam"	"2"	"10"	"1"	"10"
"26"	7	35	1.75	62.7399215698	"vr"	"lang"	"langsam"	"2"	"10"	"1"	"10"
"26"	8	7	3.5	5.71416139603	"vr"	"kurz"	"schnell"	"2"	"10"	"1"	"10"
"26"	9	35	3.5	35.1404647827	"vr"	"lang"	"schnell"	"2"	"10"	"1"	"10"
"26"	10	7	1.75	9.0378408432	"vr"	"kurz"	"langsam"	"2"	"10"	"1"	"10"
"26"	11	7	1.75	8.88237285614	"vr"	"kurz"	"langsam"	"2"	"10"	"1"	"10"
"26"	12	35	1.75	37.4729194641	"vr"	"lang"	"langsam"	"2"	"10"	"1"	"10"
"26"	13	7	3.5	8.20201396942	"vr"	"kurz"	"schnell"	"2"	"10"	"1"	"10"
"26"	14	7	3.5	8.66843128204	"vr"	"kurz"	"schnell"	"2"	"10"	"1"	"10"
"26"	15	7	1.75	9.48502922058	"vr"	"kurz"	"langsam"	"2"	"10"	"1"	"10"
"26"	16	7	1.75	8.6102514267	"vr"	"kurz"	"langsam"	"2"	"10"	"1"	"10"
"26"	17	7	3.5	9.05714511871	"vr"	"kurz"	"schnell"	"2"	"10"	"1"	"10"
"26"	18	35	3.5	36.5011177063	"vr"	"lang"	"schnell"	"2"	"10"	"1"	"10"
"26"	19	35	3.5	44.2366104126	"vr"	"lang"	"schnell"	"2"	"10"	"1"	"10"
"26"	20	35	1.75	27.4439697266	"vr"	"lang"	"langsam"	"2"	"10"	"1"	"10"
"26"	21	7	1.75	7.2496175766	"vr"	"kurz"	"langsam"	"2"	"10"	"1"	"10"
"26"	22	7	3.5	4.58692932129	"vr"	"kurz"	"schnell"	"2"	"10"	"1"	"10"
"26"	23	7	1.75	7.81342411041	"vr"	"kurz"	"langsam"	"2"	"10"	"1"	"10"
"26"	24	35	3.5	32.9636993408	"vr"	"lang"	"schnell"	"2"	"10"	"1"	"10"
"26"	25	35	1.75	35.2572784424	"vr"	"lang"	"langsam"	"2"	"10"	"1"	"10"
"26"	26	35	3.5	32.8471641541	"vr"	"lang"	"schnell"	"2"	"10"	"1"	"10"
"26"	27	35	1.75	34.2076377869	"vr"	"lang"	"langsam"	"2"	"10"	"1"	"10"
"26"	28	35	1.75	43.4398765564	"vr"	"lang"	"langsam"	"2"	"10"	"1"	"10"
"26"	29	7	3.5	5.86977052689	"vr"	"kurz"	"schnell"	"2"	"10"	"1"	"10"
"26"	30	7	3.5	6.41401147842	"vr"	"kurz"	"schnell"	"2"	"10"	"1"	"10"
"26"	31	7	1.75	5.61704111099	"vr"	"kurz"	"langsam"	"2"	"10"	"1"	"10"
"26"	32	35	3.5	25.5001182556	"vr"	"lang"	"schnell"	"2"	"10"	"1"	"10"
"26"	33	35	3.5	31.7587280273	"vr"	"lang"	"schnell"	"2"	"10"	"1"	"10"
"26"	34	35	1.75	26.880279541	"vr"	"lang"	"langsam"	"2"	"10"	"1"	"10"
"26"	35	35	1.75	37.9193153381	"vr"	"lang"	"langsam"	"2"	"10"	"1"	"10"
"26"	36	7	1.75	7.26916503906	"vr"	"kurz"	"langsam"	"2"	"10"	"1"	"10"
"26"	37	7	3.5	7.50237226486	"vr"	"kurz"	"schnell"	"2"	"10"	"1"	"10"
"26"	38	35	3.5	32.2252311707	"vr"	"lang"	"schnell"	"2"	"10"	"1"	"10"
"26"	39	35	3.5	32.147518158	"vr"	"lang"	"schnell"	"2"	"10"	"1"	"10"
"26"	40	7	3.5	7.42491579056	"vr"	"kurz"	"schnell"	"2"	"10"	"1"	"10"
"26"	41	7	1.75	7.89114332199	"vr"	"kurz"	"langsam"	"2"	"10"	"1"	"10"
"26"	42	35	1.75	44.6644096375	"vr"	"lang"	"langsam"	"2"	"10"	"1"	"10"
"26"	43	35	1.75	30.6702404022	"vr"	"lang"	"langsam"	"2"	"10"	"1"	"10"
"26"	44	7	3.5	8.04664039612	"vr"	"kurz"	"schnell"	"2"	"10"	"1"	"10"
"26"	45	35	3.5	27.9491672516	"vr"	"lang"	"schnell"	"2"	"10"	"1"	"10"
"26"	46	7	1.75	9.27101612091	"vr"	"kurz"	"langsam"	"2"	"10"	"1"	"10"
"26"	47	7	1.75	9.5824432373	"vr"	"kurz"	"langsam"	"2"	"10"	"1"	"10"
"26"	48	35	1.75	34.1300430298	"vr"	"lang"	"langsam"	"2"	"10"	"1"	"10"
